location,level,Cluster,Code,Concate,min,mid,max
Frankfurt,L1,Comp&Benefit,CBT-000,FrankfurtComp&BenefitL1,38000,43700,49500
Frankfurt,L2,Comp&Benefit,CBT-000,FrankfurtComp&BenefitL2,54500,62700,70900
Frankfurt,L3,Comp&Benefit,CBT-000,FrankfurtComp&BenefitL3,68300,78600,88800
Frankfurt,L4,Comp&Benefit,CBT-000,FrankfurtComp&BenefitL4,89800,103300,116700
Frankfurt,L5,Comp&Benefit,CBT-000,FrankfurtComp&BenefitL5,111300,128000,144700
Frankfurt,L6,Comp&Benefit,CBT-000,FrankfurtComp&BenefitL6,151100,173700,196400
Frankfurt,L7,Comp&Benefit,CBT-000,FrankfurtComp&BenefitL7,174200,200400,226500
Stuttgart,L1,Comp&Benefit,CBT-000,StuttgartComp&BenefitL1,40400,46500,52500
Stuttgart,L2,Comp&Benefit,CBT-000,StuttgartComp&BenefitL2,56700,65200,73700
Stuttgart,L3,Comp&Benefit,CBT-000,StuttgartComp&BenefitL3,68200,78400,88600
Stuttgart,L4,Comp&Benefit,CBT-000,StuttgartComp&BenefitL4,83400,95900,108400
Stuttgart,L5,Comp&Benefit,CBT-000,StuttgartComp&BenefitL5,125200,144000,162800
Stuttgart,L6,Comp&Benefit,CBT-000,StuttgartComp&BenefitL6,142500,163900,185300
Stuttgart,L7,Comp&Benefit,CBT-000,StuttgartComp&BenefitL7,191900,220700,249500
Nuremberg,L1,Comp&Benefit,CBT-000,NurembergComp&BenefitL1,38300,44000,49800
Nuremberg,L2,Comp&Benefit,CBT-000,NurembergComp&BenefitL2,50800,58400,66000
Nuremberg,L3,Comp&Benefit,CBT-000,NurembergComp&BenefitL3,66900,77000,87000
Nuremberg,L4,Comp&Benefit,CBT-000,NurembergComp&BenefitL4,85600,98400,111300
Nuremberg,L5,Comp&Benefit,CBT-000,NurembergComp&BenefitL5,128400,147700,166900
Nuremberg,L6,Comp&Benefit,CBT-000,NurembergComp&BenefitL6,157400,181000,204600
Nuremberg,L7,Comp&Benefit,CBT-000,NurembergComp&BenefitL7,199200,229100,259000
Madrid,L1,Comp&Benefit,CBT-000,MadridComp&BenefitL1,43100,49500,56000
Madrid,L2,Comp&Benefit,CBT-000,MadridComp&BenefitL2,51900,59700,67500
Madrid,L3,Comp&Benefit,CBT-000,MadridComp&BenefitL3,70600,81100,91700
Madrid,L4,Comp&Benefit,CBT-000,MadridComp&BenefitL4,80600,92600,104700
Madrid,L5,Comp&Benefit,CBT-000,MadridComp&BenefitL5,124200,142900,161500
Madrid,L6,Comp&Benefit,CBT-000,MadridComp&BenefitL6,143400,164900,186400
Madrid,L7,Comp&Benefit,CBT-000,MadridComp&BenefitL7,179000,205800,232700
Milan,L1,Comp&Benefit,CBT-000,MilanComp&BenefitL1,35900,41300,46700
Milan,L2,Comp&Benefit,CBT-000,MilanComp&BenefitL2,57300,65900,74500
Milan,L3,Comp&Benefit,CBT-000,MilanComp&BenefitL3,66300,76300,86200
Milan,L4,Comp&Benefit,CBT-000,MilanComp&BenefitL4,84500,97200,109800
Milan,L5,Comp&Benefit,CBT-000,MilanComp&BenefitL5,125200,144000,162700
Milan,L6,Comp&Benefit,CBT-000,MilanComp&BenefitL6,155200,178500,201800
Milan,L7,Comp&Benefit,CBT-000,MilanComp&BenefitL7,172600,198500,224300
Paris,L1,Comp&Benefit,CBT-000,ParisComp&BenefitL1,40000,46000,52000
Paris,L2,Comp&Benefit,CBT-000,ParisComp&BenefitL2,52300,60200,68000
Paris,L3,Comp&Benefit,CBT-000,ParisComp&BenefitL3,70300,80900,91400
Paris,L4,Comp&Benefit,CBT-000,ParisComp&BenefitL4,81800,94100,106400
Paris,L5,Comp&Benefit,CBT-000,ParisComp&BenefitL5,128000,147200,166400
Paris,L6,Comp&Benefit,CBT-000,ParisComp&BenefitL6,141000,162200,183300
Paris,L7,Comp&Benefit,CBT-000,ParisComp&BenefitL7,190900,219500,248200
Amstandarm,L1,Comp&Benefit,CBT-000,AmstandarmComp&BenefitL1,39800,45800,51800
Amstandarm,L2,Comp&Benefit,CBT-000,AmstandarmComp&BenefitL2,58000,66700,75400
Amstandarm,L3,Comp&Benefit,CBT-000,AmstandarmComp&BenefitL3,70700,81300,91900
Amstandarm,L4,Comp&Benefit,CBT-000,AmstandarmComp&BenefitL4,83700,96200,108800
Amstandarm,L5,Comp&Benefit,CBT-000,AmstandarmComp&BenefitL5,118800,136600,154500
Amstandarm,L6,Comp&Benefit,CBT-000,AmstandarmComp&BenefitL6,167400,192500,217600
Amstandarm,L7,Comp&Benefit,CBT-000,AmstandarmComp&BenefitL7,171900,197700,223500
Barcelona,L1,HR-Operations,HRO-000,BarcelonaHR-OperationsL1,42200,48500,54800
Barcelona,L2,HR-Operations,HRO-000,BarcelonaHR-OperationsL2,51500,59300,67000
Barcelona,L3,HR-Operations,HRO-000,BarcelonaHR-OperationsL3,72500,83300,94200
Barcelona,L4,HR-Operations,HRO-000,BarcelonaHR-OperationsL4,89200,102600,116000
Barcelona,L5,HR-Operations,HRO-000,BarcelonaHR-OperationsL5,120800,138900,157000
Barcelona,L6,HR-Operations,HRO-000,BarcelonaHR-OperationsL6,163000,187400,211900
Barcelona,L7,HR-Operations,HRO-000,BarcelonaHR-OperationsL7,190400,219000,247500
Warsaw,L1,HR-Operations,HRO-000,WarsawHR-OperationsL1,38700,44500,50300
Warsaw,L2,HR-Operations,HRO-000,WarsawHR-OperationsL2,52000,59800,67600
Warsaw,L3,HR-Operations,HRO-000,WarsawHR-OperationsL3,65600,75400,85300
Warsaw,L4,HR-Operations,HRO-000,WarsawHR-OperationsL4,80000,92000,104000
Warsaw,L5,HR-Operations,HRO-000,WarsawHR-OperationsL5,111000,127600,144300
Warsaw,L6,HR-Operations,HRO-000,WarsawHR-OperationsL6,169000,194400,219700
Warsaw,L7,HR-Operations,HRO-000,WarsawHR-OperationsL7,189700,218100,246500
Berlin,L1,HR-Operations,HRO-000,BerlinHR-OperationsL1,40300,46300,52300
Berlin,L2,HR-Operations,HRO-000,BerlinHR-OperationsL2,52800,60700,68700
Berlin,L3,HR-Operations,HRO-000,BerlinHR-OperationsL3,70200,80700,91300
Berlin,L4,HR-Operations,HRO-000,BerlinHR-OperationsL4,81200,93400,105500
Berlin,L5,HR-Operations,HRO-000,BerlinHR-OperationsL5,126100,145000,163900
Berlin,L6,HR-Operations,HRO-000,BerlinHR-OperationsL6,154400,177500,200700
Berlin,L7,HR-Operations,HRO-000,BerlinHR-OperationsL7,190100,218600,247100
Vienna,L1,HR-Operations,HRO-000,ViennaHR-OperationsL1,40000,46000,51900
Vienna,L2,HR-Operations,HRO-000,ViennaHR-OperationsL2,52200,60000,67800
Vienna,L3,HR-Operations,HRO-000,ViennaHR-OperationsL3,70700,81300,91900
Vienna,L4,HR-Operations,HRO-000,ViennaHR-OperationsL4,84600,97300,110000
Vienna,L5,HR-Operations,HRO-000,ViennaHR-OperationsL5,121200,139400,157500
Vienna,L6,HR-Operations,HRO-000,ViennaHR-OperationsL6,159800,183700,207700
Vienna,L7,HR-Operations,HRO-000,ViennaHR-OperationsL7,174400,200600,226700
Hamburg,L1,HR-Operations,HRO-000,HamburgHR-OperationsL1,41300,47500,53700
Hamburg,L2,HR-Operations,HRO-000,HamburgHR-OperationsL2,52200,60100,67900
Hamburg,L3,HR-Operations,HRO-000,HamburgHR-OperationsL3,68700,79100,89400
Hamburg,L4,HR-Operations,HRO-000,HamburgHR-OperationsL4,81400,93600,105800
Hamburg,L5,HR-Operations,HRO-000,HamburgHR-OperationsL5,125200,143900,162700
Hamburg,L6,HR-Operations,HRO-000,HamburgHR-OperationsL6,163000,187400,211900
Hamburg,L7,HR-Operations,HRO-000,HamburgHR-OperationsL7,181000,208100,235300
Munich,L1,HR-Operations,HRO-000,MunichHR-OperationsL1,38500,44300,50100
Munich,L2,HR-Operations,HRO-000,MunichHR-OperationsL2,53700,61800,69800
Munich,L3,HR-Operations,HRO-000,MunichHR-OperationsL3,66100,76000,85900
Munich,L4,HR-Operations,HRO-000,MunichHR-OperationsL4,84000,96600,109200
Munich,L5,HR-Operations,HRO-000,MunichHR-OperationsL5,121000,139200,157400
Munich,L6,HR-Operations,HRO-000,MunichHR-OperationsL6,156900,180400,204000
Munich,L7,HR-Operations,HRO-000,MunichHR-OperationsL7,197600,227300,256900
Frankfurt,L1,HR-Operations,HRO-000,FrankfurtHR-OperationsL1,38300,44000,49800
Frankfurt,L2,HR-Operations,HRO-000,FrankfurtHR-OperationsL2,59200,68100,77000
Frankfurt,L3,HR-Operations,HRO-000,FrankfurtHR-OperationsL3,68900,79200,89600
Frankfurt,L4,HR-Operations,HRO-000,FrankfurtHR-OperationsL4,85900,98700,111600
Frankfurt,L5,HR-Operations,HRO-000,FrankfurtHR-OperationsL5,129100,148500,167800
Frankfurt,L6,HR-Operations,HRO-000,FrankfurtHR-OperationsL6,161400,185600,209900
Frankfurt,L7,HR-Operations,HRO-000,FrankfurtHR-OperationsL7,199000,228900,258700
Stuttgart,L1,HR-Operations,HRO-000,StuttgartHR-OperationsL1,37900,43600,49300
Stuttgart,L2,HR-Operations,HRO-000,StuttgartHR-OperationsL2,58100,66800,75500
Stuttgart,L3,HR-Operations,HRO-000,StuttgartHR-OperationsL3,69800,80300,90800
Stuttgart,L4,HR-Operations,HRO-000,StuttgartHR-OperationsL4,89500,103000,116400
Stuttgart,L5,HR-Operations,HRO-000,StuttgartHR-OperationsL5,115500,132900,150200
Stuttgart,L6,HR-Operations,HRO-000,StuttgartHR-OperationsL6,165800,190600,215500
Stuttgart,L7,HR-Operations,HRO-000,StuttgartHR-OperationsL7,182600,210000,237400
Nuremberg,L1,HR-Operations,HRO-000,NurembergHR-OperationsL1,44200,50800,57400
Nuremberg,L2,HR-Operations,HRO-000,NurembergHR-OperationsL2,53600,61600,69600
Nuremberg,L3,HR-Operations,HRO-000,NurembergHR-OperationsL3,74100,85200,96300
Nuremberg,L4,HR-Operations,HRO-000,NurembergHR-OperationsL4,88000,101200,114400
Nuremberg,L5,HR-Operations,HRO-000,NurembergHR-OperationsL5,113000,129900,146900
Nuremberg,L6,HR-Operations,HRO-000,NurembergHR-OperationsL6,148800,171100,193500
Nuremberg,L7,HR-Operations,HRO-000,NurembergHR-OperationsL7,188400,216700,245000
Madrid,L1,HR-Operations,HRO-000,MadridHR-OperationsL1,43100,49600,56100
Madrid,L2,HR-Operations,HRO-000,MadridHR-OperationsL2,56100,64500,72900
Madrid,L3,HR-Operations,HRO-000,MadridHR-OperationsL3,71100,81800,92500
Madrid,L4,HR-Operations,HRO-000,MadridHR-OperationsL4,81300,93500,105700
Madrid,L5,HR-Operations,HRO-000,MadridHR-OperationsL5,112600,129500,146400
Madrid,L6,HR-Operations,HRO-000,MadridHR-OperationsL6,145500,167300,189200
Madrid,L7,HR-Operations,HRO-000,MadridHR-OperationsL7,192400,221300,250100
Milan,L1,HR-Operations,HRO-000,MilanHR-OperationsL1,37600,43300,48900
Milan,L2,HR-Operations,HRO-000,MilanHR-OperationsL2,52700,60600,68500
Milan,L3,HR-Operations,HRO-000,MilanHR-OperationsL3,74000,85100,96200
Milan,L4,HR-Operations,HRO-000,MilanHR-OperationsL4,88800,102100,115400
Milan,L5,HR-Operations,HRO-000,MilanHR-OperationsL5,125400,144200,163000
Milan,L6,HR-Operations,HRO-000,MilanHR-OperationsL6,140100,161100,182100
Milan,L7,HR-Operations,HRO-000,MilanHR-OperationsL7,189300,217700,246100
Paris,L1,HR-Operations,HRO-000,ParisHR-OperationsL1,40400,46400,52500
Paris,L2,HR-Operations,HRO-000,ParisHR-OperationsL2,55100,63300,71600
Paris,L3,HR-Operations,HRO-000,ParisHR-OperationsL3,71400,82100,92800
Paris,L4,HR-Operations,HRO-000,ParisHR-OperationsL4,81900,94100,106400
Paris,L5,HR-Operations,HRO-000,ParisHR-OperationsL5,122500,140800,159200
Paris,L6,HR-Operations,HRO-000,ParisHR-OperationsL6,159000,182800,206700
Paris,L7,HR-Operations,HRO-000,ParisHR-OperationsL7,177600,204200,230900
Amstandarm,L1,HR-Operations,HRO-000,AmstandarmHR-OperationsL1,38300,44100,49800
Amstandarm,L2,HR-Operations,HRO-000,AmstandarmHR-OperationsL2,51100,58800,66400
Amstandarm,L3,HR-Operations,HRO-000,AmstandarmHR-OperationsL3,68000,78200,88400
Amstandarm,L4,HR-Operations,HRO-000,AmstandarmHR-OperationsL4,88300,101600,114800
Amstandarm,L5,HR-Operations,HRO-000,AmstandarmHR-OperationsL5,124100,142700,161300
Amstandarm,L6,HR-Operations,HRO-000,AmstandarmHR-OperationsL6,146300,168200,190200
Amstandarm,L7,HR-Operations,HRO-000,AmstandarmHR-OperationsL7,180700,207800,234900
Barcelona,L1,People-Business-Partner,PBP-000,BarcelonaPeople-Business-PartnerL1,35400,40700,46100
Barcelona,L2,People-Business-Partner,PBP-000,BarcelonaPeople-Business-PartnerL2,54300,62400,70600
Barcelona,L3,People-Business-Partner,PBP-000,BarcelonaPeople-Business-PartnerL3,71100,81800,92400
Barcelona,L4,People-Business-Partner,PBP-000,BarcelonaPeople-Business-PartnerL4,86100,99000,111900
Barcelona,L5,People-Business-Partner,PBP-000,BarcelonaPeople-Business-PartnerL5,115900,133200,150600
Barcelona,L6,People-Business-Partner,PBP-000,BarcelonaPeople-Business-PartnerL6,153100,176100,199100
Barcelona,L7,People-Business-Partner,PBP-000,BarcelonaPeople-Business-PartnerL7,195800,225100,254500
Warsaw,L1,People-Business-Partner,PBP-000,WarsawPeople-Business-PartnerL1,36700,42200,47700
Warsaw,L2,People-Business-Partner,PBP-000,WarsawPeople-Business-PartnerL2,53600,61700,69700
Warsaw,L3,People-Business-Partner,PBP-000,WarsawPeople-Business-PartnerL3,74100,85200,96300
Warsaw,L4,People-Business-Partner,PBP-000,WarsawPeople-Business-PartnerL4,85200,98000,110700
Warsaw,L5,People-Business-Partner,PBP-000,WarsawPeople-Business-PartnerL5,116900,134400,152000
Warsaw,L6,People-Business-Partner,PBP-000,WarsawPeople-Business-PartnerL6,162700,187100,211500
Warsaw,L7,People-Business-Partner,PBP-000,WarsawPeople-Business-PartnerL7,195000,224200,253400
Berlin,L1,People-Business-Partner,PBP-000,BerlinPeople-Business-PartnerL1,41000,47200,53300
Berlin,L2,People-Business-Partner,PBP-000,BerlinPeople-Business-PartnerL2,53500,61600,69600
Berlin,L3,People-Business-Partner,PBP-000,BerlinPeople-Business-PartnerL3,73000,84000,95000
Berlin,L4,People-Business-Partner,PBP-000,BerlinPeople-Business-PartnerL4,80700,92800,104900
Berlin,L5,People-Business-Partner,PBP-000,BerlinPeople-Business-PartnerL5,122100,140500,158800
Berlin,L6,People-Business-Partner,PBP-000,BerlinPeople-Business-PartnerL6,161000,185200,209300
Berlin,L7,People-Business-Partner,PBP-000,BerlinPeople-Business-PartnerL7,198900,228700,258500
Vienna,L1,People-Business-Partner,PBP-000,ViennaPeople-Business-PartnerL1,41800,48100,54400
Vienna,L2,People-Business-Partner,PBP-000,ViennaPeople-Business-PartnerL2,58400,67100,75900
Vienna,L3,People-Business-Partner,PBP-000,ViennaPeople-Business-PartnerL3,74600,85800,97000
Vienna,L4,People-Business-Partner,PBP-000,ViennaPeople-Business-PartnerL4,85700,98600,111500
Vienna,L5,People-Business-Partner,PBP-000,ViennaPeople-Business-PartnerL5,125200,144000,162800
Vienna,L6,People-Business-Partner,PBP-000,ViennaPeople-Business-PartnerL6,140400,161500,182500
Vienna,L7,People-Business-Partner,PBP-000,ViennaPeople-Business-PartnerL7,193000,221900,250800
Hamburg,L1,People-Business-Partner,PBP-000,HamburgPeople-Business-PartnerL1,41100,47300,53500
Hamburg,L2,People-Business-Partner,PBP-000,HamburgPeople-Business-PartnerL2,57500,66100,74800
Hamburg,L3,People-Business-Partner,PBP-000,HamburgPeople-Business-PartnerL3,72100,82900,93700
Hamburg,L4,People-Business-Partner,PBP-000,HamburgPeople-Business-PartnerL4,89100,102400,115800
Hamburg,L5,People-Business-Partner,PBP-000,HamburgPeople-Business-PartnerL5,116500,134000,151500
Hamburg,L6,People-Business-Partner,PBP-000,HamburgPeople-Business-PartnerL6,140000,161100,182100
Hamburg,L7,People-Business-Partner,PBP-000,HamburgPeople-Business-PartnerL7,196400,225800,255300
Munich,L1,People-Business-Partner,PBP-000,MunichPeople-Business-PartnerL1,41100,47300,53500
Munich,L2,People-Business-Partner,PBP-000,MunichPeople-Business-PartnerL2,51200,58900,66600
Munich,L3,People-Business-Partner,PBP-000,MunichPeople-Business-PartnerL3,73100,84000,95000
Munich,L4,People-Business-Partner,PBP-000,MunichPeople-Business-PartnerL4,87300,100400,113500
Munich,L5,People-Business-Partner,PBP-000,MunichPeople-Business-PartnerL5,122600,141000,159400
Munich,L6,People-Business-Partner,PBP-000,MunichPeople-Business-PartnerL6,152300,175200,198000
Munich,L7,People-Business-Partner,PBP-000,MunichPeople-Business-PartnerL7,184300,211900,239600
Frankfurt,L1,People-Business-Partner,PBP-000,FrankfurtPeople-Business-PartnerL1,44700,51400,58100
Frankfurt,L2,People-Business-Partner,PBP-000,FrankfurtPeople-Business-PartnerL2,51000,58600,66200
Frankfurt,L3,People-Business-Partner,PBP-000,FrankfurtPeople-Business-PartnerL3,65600,75400,85200
Frankfurt,L4,People-Business-Partner,PBP-000,FrankfurtPeople-Business-PartnerL4,84000,96600,109100
Frankfurt,L5,People-Business-Partner,PBP-000,FrankfurtPeople-Business-PartnerL5,110600,127200,143800
Frankfurt,L6,People-Business-Partner,PBP-000,FrankfurtPeople-Business-PartnerL6,154200,177400,200500
Frankfurt,L7,People-Business-Partner,PBP-000,FrankfurtPeople-Business-PartnerL7,199300,229200,259100
Stuttgart,L1,People-Business-Partner,PBP-000,StuttgartPeople-Business-PartnerL1,39600,45600,51500
Stuttgart,L2,People-Business-Partner,PBP-000,StuttgartPeople-Business-PartnerL2,54800,63100,71300
Stuttgart,L3,People-Business-Partner,PBP-000,StuttgartPeople-Business-PartnerL3,70500,81100,91600
Stuttgart,L4,People-Business-Partner,PBP-000,StuttgartPeople-Business-PartnerL4,81200,93300,105500
Stuttgart,L5,People-Business-Partner,PBP-000,StuttgartPeople-Business-PartnerL5,122000,140300,158600
Stuttgart,L6,People-Business-Partner,PBP-000,StuttgartPeople-Business-PartnerL6,142900,164400,185800
Stuttgart,L7,People-Business-Partner,PBP-000,StuttgartPeople-Business-PartnerL7,198800,228600,258400
Nuremberg,L1,People-Business-Partner,PBP-000,NurembergPeople-Business-PartnerL1,41700,48000,54300
Nuremberg,L2,People-Business-Partner,PBP-000,NurembergPeople-Business-PartnerL2,53200,61200,69200
Nuremberg,L3,People-Business-Partner,PBP-000,NurembergPeople-Business-PartnerL3,67400,77500,87600
Nuremberg,L4,People-Business-Partner,PBP-000,NurembergPeople-Business-PartnerL4,80800,93000,105100
Nuremberg,L5,People-Business-Partner,PBP-000,NurembergPeople-Business-PartnerL5,129500,148900,168400
Nuremberg,L6,People-Business-Partner,PBP-000,NurembergPeople-Business-PartnerL6,143200,164600,186100
Nuremberg,L7,People-Business-Partner,PBP-000,NurembergPeople-Business-PartnerL7,175900,202300,228600
Madrid,L1,People-Business-Partner,PBP-000,MadridPeople-Business-PartnerL1,41200,47400,53600
Madrid,L2,People-Business-Partner,PBP-000,MadridPeople-Business-PartnerL2,59400,68400,77300
Madrid,L3,People-Business-Partner,PBP-000,MadridPeople-Business-PartnerL3,73400,84400,95400
Madrid,L4,People-Business-Partner,PBP-000,MadridPeople-Business-PartnerL4,80200,92300,104300
Madrid,L5,People-Business-Partner,PBP-000,MadridPeople-Business-PartnerL5,114200,131300,148400
Madrid,L6,People-Business-Partner,PBP-000,MadridPeople-Business-PartnerL6,160500,184600,208600
Madrid,L7,People-Business-Partner,PBP-000,MadridPeople-Business-PartnerL7,171300,197000,222700
Milan,L1,People-Business-Partner,PBP-000,MilanPeople-Business-PartnerL1,35900,41300,46700
Milan,L2,People-Business-Partner,PBP-000,MilanPeople-Business-PartnerL2,57400,66000,74600
Milan,L3,People-Business-Partner,PBP-000,MilanPeople-Business-PartnerL3,73400,84400,95400
Milan,L4,People-Business-Partner,PBP-000,MilanPeople-Business-PartnerL4,86200,99200,112100
Milan,L5,People-Business-Partner,PBP-000,MilanPeople-Business-PartnerL5,123900,142500,161100
Milan,L6,People-Business-Partner,PBP-000,MilanPeople-Business-PartnerL6,147200,169300,191400
Milan,L7,People-Business-Partner,PBP-000,MilanPeople-Business-PartnerL7,183700,211200,238800
Paris,L1,People-Business-Partner,PBP-000,ParisPeople-Business-PartnerL1,35400,40700,46000
Paris,L2,People-Business-Partner,PBP-000,ParisPeople-Business-PartnerL2,54500,62700,70800
Paris,L3,People-Business-Partner,PBP-000,ParisPeople-Business-PartnerL3,69900,80400,90900
Paris,L4,People-Business-Partner,PBP-000,ParisPeople-Business-PartnerL4,81200,93400,105600
Paris,L5,People-Business-Partner,PBP-000,ParisPeople-Business-PartnerL5,112100,128900,145800
Paris,L6,People-Business-Partner,PBP-000,ParisPeople-Business-PartnerL6,164400,189000,213700
Paris,L7,People-Business-Partner,PBP-000,ParisPeople-Business-PartnerL7,180400,207500,234600
Amstandarm,L1,People-Business-Partner,PBP-000,AmstandarmPeople-Business-PartnerL1,37100,42600,48200
Amstandarm,L2,People-Business-Partner,PBP-000,AmstandarmPeople-Business-PartnerL2,54900,63100,71300
Amstandarm,L3,People-Business-Partner,PBP-000,AmstandarmPeople-Business-PartnerL3,68100,78400,88600
Amstandarm,L4,People-Business-Partner,PBP-000,AmstandarmPeople-Business-PartnerL4,85000,97700,110500
Amstandarm,L5,People-Business-Partner,PBP-000,AmstandarmPeople-Business-PartnerL5,127800,147000,166200
Amstandarm,L6,People-Business-Partner,PBP-000,AmstandarmPeople-Business-PartnerL6,143300,164800,186300
Amstandarm,L7,People-Business-Partner,PBP-000,AmstandarmPeople-Business-PartnerL7,173100,199000,225000
Barcelona,L1,Payroll-Patner,PAP-000,BarcelonaPayroll-PatnerL1,41100,47200,53400
Barcelona,L2,Payroll-Patner,PAP-000,BarcelonaPayroll-PatnerL2,59300,68200,77100
Barcelona,L3,Payroll-Patner,PAP-000,BarcelonaPayroll-PatnerL3,70300,80800,91300
Barcelona,L4,Payroll-Patner,PAP-000,BarcelonaPayroll-PatnerL4,86300,99200,112200
